x,y,z
2.4083900000000003,-2.081089,0.010964
2.5847569999999997,-1.402583,0.142718
2.5129490000000003,-1.642302,0.21302600000000002
2.571112,-1.074921,-0.532914
2.653293,-0.659701,-1.076597
2.85141,-1.004228,-0.870739
2.454414,-1.668825,-0.56074
1.9140650000000001,-2.702283,-0.057921
1.718466,-2.548922,0.6530199999999999
0.9877020000000001,-2.751843,1.1491719999999999
0.751163,-2.920396,1.147736
0.452064,-2.732216,0.7020930000000001
0.20398,-1.786099,0.34663499999999997
-0.149353,-1.188978,0.511112
-0.530358,-0.535467,0.716985
-1.031868,0.690062,0.7695960000000001
-1.618581,1.964936,1.076853
-1.642788,1.414873,0.9267690000000001
-0.956802,0.264791,0.49506400000000006
0.31616,-0.81077,0.099409
0.686258,-0.344362,0.356702
0.066955,0.206717,0.54395
-0.110769,-0.87808,0.7844479999999999
-1.311212,1.7272490000000003,0.57724
-2.09176,5.195837,-0.089613
2.9232549999999997,-3.931324,-1.269206
1.079683,2.119866,-1.641283
-0.187523,2.4111849999999997,-0.934799
-1.320247,3.70419,-0.42628
-0.755731,3.058209,-1.341249
-1.336742,1.709856,-3.037779
-1.24238,3.039717,-1.090387
-1.498558,4.304476999999999,0.924074
-1.852947,2.359258,0.439118
-2.159483,0.084196,0.6129439999999999
-1.813118,0.064623,0.6784140000000001
-1.735095,-0.355571,0.463717
-1.612414,0.350294,0.46046400000000004
-0.872449,1.27292,0.061730999999999994
-0.94369,1.6031360000000001,-0.137879
-1.004992,1.500946,-0.36998
-0.76759,1.218497,-0.537807
-1.170412,1.387839,-0.711754
-1.348788,1.14106,-0.914577
-0.709437,0.024524,-0.904408
-0.120479,0.560331,-0.609356
0.11924000000000001,0.407697,-0.210107
0.12282699999999999,0.140983,0.151318
-0.030386,-0.088021,0.542579
0.604441,-0.73189,0.369446
1.095856,-2.282492,0.100332
1.8583419999999997,-2.853923,0.082889
2.006725,-3.151115,0.48168500000000003
1.848958,-2.124895,0.528406
2.2210490000000003,-2.793566,0.391925
2.67645,-2.597101,0.150232
2.915622,-0.59696,-0.742625
3.0939259999999997,0.208467,-0.916532
3.318369,0.59743,-0.613155
2.22923,-1.313733,-0.187821
2.035864,-2.489183,0.358196
1.553521,-2.845898,0.737708
0.758443,-3.1295,1.219627
0.686177,-3.114252,0.9328190000000001
0.47484799999999994,-2.63987,0.234254
-0.167521,-1.904904,0.276895
-0.570621,-1.448278,0.454024
-1.072608,-0.412983,0.6606989999999999
-1.636548,0.746491,0.769574
-2.133754,1.545842,1.101566
-1.637683,0.017851,0.768363
-0.547266,-0.123924,0.379851
0.811713,-0.487365,0.312897
0.126067,0.738132,0.267013
-0.096424,-0.663604,0.417875
-0.463237,-1.123473,0.38706
-1.412692,3.173715,-0.087619
2.009877,-1.07324,-0.997237
1.259547,0.8453440000000001,-1.151283
-0.384306,1.944928,-0.580925
-0.857396,4.2515849999999995,-0.786943
-0.404225,3.7859059999999998,-1.67301
-1.259172,2.979951,-2.643621
-1.653065,2.5290630000000003,-0.903525
-1.742442,2.921862,1.1078780000000001
-2.089177,1.950347,0.605704
-2.283011,0.44970600000000005,0.690663
-2.333272,-0.526973,0.689427
-2.148468,-0.849843,0.5522630000000001
-1.608126,0.8720899999999999,0.504692
-1.12588,2.2670060000000003,0.236013
-1.163503,1.3206879999999999,-0.175371
-1.333822,1.2545600000000001,-0.805658
-1.077099,1.2330459999999999,-0.975821
-1.261932,0.952398,-0.961798
-0.664251,0.395943,-0.852224
-0.307488,0.632746,-0.706894
-0.093772,0.36738200000000004,-0.332251
-0.144048,0.11725899999999999,-0.076977
-0.124767,-0.434024,0.306288
0.255332,-0.778527,0.613827
0.809441,-2.752586,0.6917979999999999
1.167553,-3.795622,0.6806810000000001
1.95586,-2.969311,0.349707
2.627966,-1.501995,-0.073699
2.8344270000000003,-1.214689,0.092949
2.474046,-1.301189,0.192024
2.567441,-0.98717,-0.09614
2.479175,-0.33888,-0.702201
2.853891,-0.549939,-0.727087
2.318761,-1.06088,-0.627621
2.05107,-1.474279,-0.111942
1.781999,-2.236913,0.36144699999999996
1.303248,-2.840179,1.121586
0.636731,-2.783387,1.3497299999999999
0.416299,-2.325286,1.0004309999999998
0.078424,-1.735399,0.563617
-0.272188,-1.399722,0.572488
-0.796143,-0.894244,0.625865
-1.495183,0.022129,0.640104
-1.954892,1.089705,0.729528
-1.610743,0.629858,0.609676
-0.939089,-0.082501,0.482821
0.5495439999999999,-0.743925,0.23021599999999998
0.9022020000000001,0.527079,0.42439899999999997
0.42385200000000006,0.12850899999999998,0.345724
-0.00444,-1.313904,0.191825
-0.875158,0.791768,-0.290177
1.573184,0.188221,-0.131297
1.1889020000000001,0.233719,-0.519668
-0.569197,0.934683,-0.330952
-0.464941,4.580883,-0.893576
-0.227402,4.607716,-2.213342
-1.287086,3.504643,-3.030111
-1.306419,2.768178,-1.593612
-1.653192,2.62201,0.8909739999999999
-2.024431,2.09177,0.347472
-1.941572,1.571598,0.621113
-1.928323,0.63552,0.5348109999999999
-2.052553,-0.237457,0.23916500000000002
-1.865044,-0.261685,0.27468899999999996
-1.378098,1.045754,0.298847
-0.94672,1.6564450000000002,0.11947999999999999
-1.317684,1.504058,-0.344388
-0.941379,0.990014,-0.790822
-0.849754,1.319336,-0.908108
-0.96533,1.275922,-0.873609
-0.639495,0.536094,-0.758221
-0.117785,0.745424,-0.545474
-0.02005,0.538033,-0.182398
-0.175782,-0.099685,0.12284300000000001
-0.102244,-0.411727,0.304286
0.44055900000000003,-0.861136,0.8641280000000001
0.905358,-2.318118,0.915176
1.27155,-3.736124,0.6289939999999999
2.095691,-2.434266,0.15879200000000002
2.6854150000000003,-1.38575,-0.156762
2.384686,-1.292167,0.145459
1.983107,-1.607225,0.161218
2.136248,-1.119617,-0.431201
2.654274,-1.001218,-0.918048
2.8325560000000003,-1.013409,-0.954175
2.150591,-0.765087,-0.658018
1.8303,-0.711016,-0.316357
1.8811240000000002,-1.029511,0.166174
1.274765,-2.174024,0.526601
0.590372,-2.475229,1.052044
0.163677,-2.286004,0.987933
-0.127929,-1.973692,0.661824
-0.422334,-1.377723,0.530818
-1.009519,-0.637906,0.6443409999999999
-1.478153,0.111161,0.739452
-1.571382,0.5586439999999999,0.803389
-0.784102,-0.185479,0.793818
-0.331259,0.078412,0.476177
0.37263,-0.236197,0.22085100000000002
0.391769,-0.444169,0.265048
0.249648,-1.853296,0.32995399999999997
-0.251439,-1.580796,0.28444400000000003
-0.877343,1.646793,0.34323400000000004
1.6556959999999998,-0.593482,-0.519621
1.158188,-0.193336,-0.521473
-0.981186,0.716446,-0.274799
-0.862121,4.23527,-0.698288
-0.079995,5.6552,-2.152767
-0.567167,4.788282,-3.115391
-1.119844,2.3023990000000003,-0.360053
-1.997918,2.3835330000000003,1.154857
-2.110341,1.005541,0.335443
-1.986466,0.711643,0.730859
-1.714357,0.9567889999999999,0.728173
-1.798227,0.742066,0.419146
-1.891992,-0.013669,0.347889
-1.412416,0.476177,0.24378899999999998
-1.206103,1.5352190000000001,0.025955000000000002
-1.266566,1.657646,-0.167972
-1.197511,1.519107,-0.480301
-1.177562,1.316098,-0.612361
-1.038032,0.9071379999999999,-0.493358
-0.556122,0.813929,-0.512305
-0.026362,1.23478,-0.455733
0.189363,1.233269,-0.265149
0.25504899999999997,0.45535,0.01084
0.119064,0.055604999999999995,0.195205
0.35979,-0.071731,0.39466999999999997
0.9226270000000001,-1.17489,0.589091
1.391462,-1.859057,0.5141939999999999
2.274108,-2.507762,0.270158
2.2933529999999998,-1.766484,0.291779
2.33425,-1.341173,-0.075949
2.1008139999999997,-1.909496,0.25856999999999997
2.186254,-1.531153,0.142246
2.517919,-0.510383,-0.469905
2.581611,-0.301139,-0.903426
2.625206,-0.001267,-0.807366
2.122659,-0.33557,-0.420547
1.8505459999999998,-1.04416,-0.405516
1.34253,-2.368998,0.208997
1.136414,-2.057592,0.567149
0.561006,-1.670984,0.555157
0.27110700000000004,-1.678203,0.48050200000000004
0.000972,-1.22261,0.26866
-0.375981,-0.767714,0.323128
-0.973398,-0.376324,0.465868
-1.612535,0.304657,0.685926
-1.910814,0.835426,0.878647
-1.396996,0.424888,0.8015770000000001
-0.210964,0.186928,0.407447
0.815368,-0.58672,0.11543699999999998
0.42125200000000007,-0.411843,0.14771099999999998
0.073346,-1.140259,0.390837
-0.117826,-1.181261,0.15454600000000002
0.42063199999999995,0.721165,-0.006501
1.354725,-0.554234,-0.217327
-0.065644,0.9319629999999999,-0.086011
-0.965207,2.000585,-0.40879
-0.441915,4.812219,-1.752561
-0.092517,5.153633,-2.718367
-0.782742,4.065176,-1.91849
-1.176775,2.011015,0.628031
-1.920602,2.2393,0.660999
-1.628722,2.012954,0.535141
-1.543764,1.823559,0.6716409999999999
-1.573367,1.280886,0.542875
-1.700057,0.297283,0.20889699999999997
-1.542774,-0.806821,0.192182
-1.42028,0.315634,0.172372
-1.184508,1.935257,0.133487
-1.217883,2.205441,-0.004893
-1.117144,1.418557,-0.180506
-0.910678,0.955957,-0.291702
-0.957155,0.939558,-0.412715
-0.790166,0.766638,-0.471147
-0.255793,0.6872060000000001,-0.517519
0.038044999999999995,1.44392,-0.331634
0.178286,1.0951170000000001,-0.072766
0.090706,0.787972,0.355373
-0.242128,0.093468,0.363552
0.054429,-0.327426,0.666333
0.9085280000000001,-1.022382,0.557824
1.54755,-1.775613,0.29085700000000003
2.2890490000000003,-2.910893,0.10521099999999999
2.176718,-2.192805,0.17935
2.265155,-1.672589,0.012657999999999999
2.397391,-1.948852,-0.01277
2.514982,-1.828425,-0.659445
2.745502,-1.161492,-1.674569
3.252201,-1.153658,-1.409325
2.7696970000000003,-1.246435,-0.967128
2.590239,-0.752642,-0.422084
1.8762990000000002,-1.682302,0.11464
1.4019709999999999,-2.185819,0.701631
1.275693,-2.345935,0.626178
1.035334,-1.681733,0.16858599999999999
0.49170200000000003,-0.76951,0.020478
0.030274000000000002,-0.366372,0.30409
-0.523194,0.316718,0.455309
-1.150241,1.3659219999999999,0.489109
-1.556729,2.210502,0.620851
-1.440509,1.402938,0.541513
-0.333681,0.796125,0.5489539999999999
0.261362,0.17641300000000001,0.230233
0.157093,0.18764,0.177147
-0.293201,-0.553232,0.161065
-0.215322,-1.291637,0.135849
-0.756896,1.7054630000000002,-0.046963
-0.248736,3.247934,-0.474815
2.352175,-0.682139,-0.796647
0.585345,2.611634,-0.582473
-0.884662,2.9946040000000003,-0.241787
-0.887307,4.451948000000001,-1.049112
-0.935174,3.7372339999999995,-1.561277
-1.342416,3.7260839999999997,-1.882438
-1.017729,3.7736699999999996,-0.479792
-1.654417,3.2047630000000003,0.083716
-1.719556,2.434023,0.276528
-1.838096,1.187245,0.48026
-2.031979,0.396996,0.33570900000000004
-1.989879,-0.894468,0.120808
-1.247679,-0.028837,0.11954200000000001
-1.063943,1.129864,0.040293
-1.361126,1.80155,-0.10899
-1.226229,1.2530709999999998,-0.526088
-0.922034,1.185288,-0.622153
-1.033225,0.782393,-0.736713
-0.730749,0.586715,-0.815534
-0.235835,0.67295,-0.698956
-0.163476,0.8274370000000001,-0.501028
-0.239618,0.410703,-0.116466
-0.176231,-0.409906,-0.083993
0.008711,-0.446074,0.2752
0.483285,-0.551762,0.45277
1.127585,-2.042023,0.412179
1.762173,-3.202595,0.250388
2.158762,-3.271077,0.248973
2.363927,-2.184519,0.07703
2.393298,-2.326072,0.28572
2.1866060000000003,-2.841592,0.180251
2.462348,-1.417,-0.403966
2.9964720000000002,0.430209,-0.605564
2.914511,0.065895,-0.537304
2.06161,-1.491633,-0.573312
1.8181770000000002,-3.209748,0.125806
1.5595729999999999,-3.714775,0.903381
1.0091459999999999,-2.867493,1.017023
0.562627,-3.178377,0.827363
0.154184,-2.958344,0.7686810000000001
-0.025676,-2.128054,0.548443
-0.347728,-1.287876,0.642325
-0.876935,-0.673024,0.787392
-1.449614,0.657011,0.8746229999999999
-1.8991,1.683836,1.022923
-1.444599,0.810227,0.384148
-0.673968,0.608275,-0.129366
0.7509779999999999,-0.702488,0.085229
0.972965,-0.643667,0.36764600000000003
0.401025,-1.313048,0.427534
-0.525615,-0.499225,0.177532
-0.08895,2.5390610000000002,0.301671
2.028139,-0.203189,-0.143635
-0.189934,0.93605,-0.200113
-0.615469,1.676966,0.030974
-0.200957,5.570476,-1.90567
-0.576998,3.7870589999999997,-2.87382
-1.618858,3.446832,-2.137179
-1.44422,2.8840630000000003,0.7137100000000001
-2.215542,1.879041,0.168022
-2.24332,1.231374,0.718792
-1.828222,1.4728629999999998,0.707495
-1.719116,1.133325,0.542049
-2.122564,-0.239936,0.389304
-1.529686,0.011087999999999999,0.237163
-0.889549,1.126622,0.16756600000000002
-1.248054,2.223202,-0.15681
-1.240536,2.267674,-0.361913
-0.805263,1.8630740000000001,-0.523929
-0.930249,1.134674,-0.743922
-1.009007,0.8052560000000001,-0.879714
-0.620642,0.626844,-0.822294
-0.081155,0.8771690000000001,-0.487697
0.278301,0.698875,-0.168764
0.036883,0.306134,0.21995599999999998
-0.029013,-0.258491,0.5503
0.64951,-0.70828,0.8216030000000001
1.3374270000000001,-1.705657,0.827686
1.631108,-3.487192,0.4058
2.261148,-3.236674,-0.184051
2.81005,-1.681216,-0.166187
2.6999880000000003,-1.193035,0.124043
2.4649520000000003,-1.304971,0.081952
2.41209,-0.807291,-0.719153
2.977936,-0.185361,-0.895459
2.970571,-0.184073,-0.678663
2.167378,-0.437673,-0.499146
1.914864,-1.163689,0.125999
1.526235,-1.906761,0.871992
1.032216,-1.940946,1.323647
0.6259,-2.08262,1.141529
0.414713,-1.894256,0.839643
0.035904000000000005,-1.215452,0.579754
-0.315782,-0.617819,0.614987
-0.677224,0.401771,0.631452
-0.896372,2.013046,0.676995
-1.097489,2.751282,0.584913
-0.775526,1.975638,0.337124
0.19786099999999998,0.579096,0.283756
0.9193600000000001,0.592867,0.476785
-0.00211,1.281435,0.376531
-0.269441,0.208412,0.148507
0.026080000000000002,0.130987,0.073759
-0.593687,3.4090290000000003,-0.234941
1.8787759999999998,1.291409,-0.550379
1.873045,2.779118,-0.15922
0.031913,3.615064,-0.353681
0.22573600000000002,4.26722,-0.573217
0.59251,3.966098,-1.776291
0.568241,2.900114,-2.908478
0.115129,5.079556,-2.222228
0.41067200000000004,5.235380999999999,-0.157627
-0.518502,3.5809910000000005,-0.41303
-0.866678,1.415002,-0.838907
-0.806273,0.14718299999999998,-0.590101
-0.88604,-0.031518,-0.587224
-0.745431,0.8352620000000001,-0.620468
-0.854265,0.483595,-0.494727
-0.875002,0.193706,-0.443226
-0.775965,0.655469,-0.653565
-0.90084,0.455329,-0.844325
-0.978757,-0.346222,-0.927163
-0.864996,-0.028888,-0.99621
-0.403902,-0.017578,-1.026119
0.118674,0.13533499999999998,-0.825044
0.171346,0.440121,-0.367867
-0.121919,0.225138,0.10144500000000001
0.084957,0.366504,0.267216
0.504528,0.41611899999999996,0.016914
0.726124,-1.552332,-0.219366
1.588616,-1.8485,0.10323199999999999
2.338794,-1.900616,0.49737200000000004
2.35184,-1.679755,0.664891
2.500634,-0.659688,0.386885
2.623538,0.235125,0.285116
2.717019,0.660744,0.326884
2.662707,0.672801,0.555089
1.7739349999999998,-0.284993,0.554381
1.310865,-1.830227,1.633099
0.610695,-1.888206,2.352537
0.125343,-2.56304,2.369239
-0.037439,-2.99507,1.594195
-0.281999,-2.530262,0.921048
-0.640295,-1.850143,0.8471709999999999
-0.87637,-1.375533,0.9111440000000001
-0.907338,-0.908828,0.9092610000000001
-0.950869,-0.486426,0.809071
-1.315955,0.181698,0.809938
-1.567318,0.506337,0.5631430000000001
-1.116551,0.358835,0.296221
-0.178703,-0.803507,0.313875
0.536143,-1.024311,0.56591
0.379312,-1.349384,0.47656899999999996
-0.30328,-1.486764,0.525388
-0.860459,-0.871069,0.484388
-1.825714,1.963043,0.402443
-1.790156,2.445443,-0.384138
2.950958,-4.368064,-0.497183
0.343127,2.180613,-1.006626
-0.661506,1.37745,-0.948521
-0.618227,2.709914,-0.937108
-0.653064,1.7734990000000002,-1.961644
-1.227583,0.779798,-2.844599
-0.479545,3.964151,-0.626894
-1.409752,2.257805,-0.942057
-2.013763,0.043468,-0.511877
-2.534106,-1.558667,0.194772
-2.393648,-0.813927,0.311235
-2.19048,-0.772843,0.250645
-2.098259,-1.142818,0.251763
-1.641775,-0.208211,0.032632
-1.433951,0.641251,-0.256493
-1.419481,0.677702,-0.592928
-0.958227,0.56077,-0.788246
-1.232215,0.24157800000000001,-0.915795
-0.923193,-0.391971,-0.989736
-0.452633,-0.220715,-1.067854
-0.336613,0.046013,-0.738373
-0.434186,-0.123624,-0.323299
-0.543393,-0.772487,0.064534
-0.140359,-1.063545,0.307004
0.420538,-1.055139,0.382482
1.041654,-2.159075,0.188478
1.391699,-3.319329,0.193478
1.7232299999999998,-3.605914,0.445057
1.7015200000000001,-2.615739,0.330405
2.189268,-2.571649,0.33696
2.207478,-1.916274,0.263608
2.499151,-0.95312,-0.291064
2.906629,0.24580100000000002,-0.499126
2.456208,-0.562978,-0.316433
1.7117229999999999,-2.94638,-0.375195
1.4416069999999999,-3.929571,0.11021900000000001
0.928787,-3.820096,0.616039
0.602589,-3.980947,0.631058
0.36275799999999997,-3.952441,0.370836
0.009499,-3.44661,0.18825899999999998
-0.482239,-2.930447,0.205527
-0.90423,-2.462866,0.323758
-1.387088,-1.623881,0.5885020000000001
-1.864866,-0.776651,0.918432
-2.119407,-0.209965,1.148801
-1.788898,-0.378001,0.79347
-1.178157,-1.003453,0.29861
-0.125499,-2.170073,-0.311043
0.609719,-2.177597,0.133142
0.830441,-1.164481,0.464534
0.53937,-1.458042,0.6028140000000001
-0.557782,-0.827963,0.363607
-0.535702,0.5658,-0.549218
0.808483,-0.081703,-0.694959
1.039666,2.058602,-0.138475
-0.506973,2.369636,-0.388959
-1.200343,2.899022,-0.838861
-1.544292,2.8492490000000004,-0.082762
-2.31143,1.6582729999999999,1.113019
-2.348639,0.047728,1.373332
-2.10771,-0.114549,1.2534459999999998
-1.870732,1.8996680000000001,1.102969
-1.574395,2.326837,1.114106
-1.248925,2.291816,1.065149
-1.322862,2.22165,0.827577
-1.352681,1.679847,0.747947
-1.081291,1.925197,0.42906099999999997
-0.715152,2.263404,0.249588
-0.908149,2.061518,0.022037
-1.079988,1.093684,-0.22041
-0.789779,0.9209149999999999,-0.157273
-1.010917,1.162052,-0.327905
-1.00857,0.518533,-0.306768
-0.529538,0.013109,-0.334821
-0.123119,0.308611,-0.259722
0.222952,0.296313,0.117657
0.41452799999999995,-0.540401,0.335848
1.044537,-1.726699,0.21785500000000002
2.147954,-2.642441,-0.038183
2.14942,-1.560411,-0.232907
2.090291,-3.032517,0.058053999999999994
1.229377,-3.818638,-0.273828
1.7433290000000001,-3.887632,-0.514772
2.076205,-2.885617,-0.70067
2.102616,-1.638856,-0.820656
2.31637,-0.33276,-1.02273
2.396913,-0.571078,-0.902221
2.00241,-1.820819,-0.783735
1.35643,-2.96331,-0.627618
0.798255,-2.942446,-0.566382
0.74352,-2.001979,-0.74209
0.396542,-1.294686,-0.695213
-0.226152,-1.605925,-0.377629
-0.309128,-1.272266,-0.096626
-0.477064,-0.52333,0.036906
-1.027048,0.370079,0.336363
-1.515185,1.045847,0.6632359999999999
-1.146427,1.332706,0.801108
-0.070843,1.683271,0.6458020000000001
1.0294969999999999,0.779104,-0.103791
2.221085,-0.040732,-0.177738
1.755984,1.428714,-0.148687
0.760921,0.828032,-0.118548
-0.35282,-1.251693,0.390152
-1.533176,-0.449322,0.559272
-0.050642,3.006399,0.082363
2.054206,1.154331,-0.787185
0.8315040000000001,2.689126,-0.194147
-1.008722,2.131421,-0.321655
-0.622757,6.109298,-1.754405
-0.125721,6.1584900000000005,-1.433735
-0.963251,5.352812999999999,-0.094729
-1.400451,3.4999260000000003,0.376745
-1.728576,2.5683529999999997,0.5251979999999999
-1.829215,2.2269639999999997,0.737509
-1.58577,2.7618810000000003,0.7556149999999999
-1.25823,3.4860379999999997,0.5294439999999999
-1.317953,1.680031,0.140372
-1.449051,-0.148757,0.181324
-1.162067,0.290338,0.14965
-0.613059,1.206324,-0.021809
-0.929098,2.172175,-0.191897
-0.79722,2.0854049999999997,-0.185524
-0.383065,1.171059,-0.19321
-0.622558,0.8816729999999999,-0.61005
-0.926832,0.9609469999999999,-0.723372
-0.576608,0.7628560000000001,-0.507027
-0.225534,0.751087,-0.532334
-0.036804,0.627475,-0.153775
0.14036300000000002,0.423422,0.10516600000000001
0.072137,0.315703,0.461613
-0.013347,-0.812263,1.027551
0.759904,-1.434356,1.4151049999999998
1.312549,-2.327303,0.9981610000000001
2.2796950000000002,-3.586295,-0.146081
2.913446,-1.427242,-0.363407
2.949282,-0.309896,-0.096464
2.786623,-0.274866,-0.190581
2.817533,-0.599886,-0.98791
3.249372,-0.371589,-1.177466
3.2544619999999997,-0.709006,-0.984718
2.599848,-0.397466,-0.537832
2.258122,-0.714431,0.168418
1.713941,-2.210819,0.824559
1.101232,-2.779356,1.275002
1.2021899999999999,-2.485537,0.704901
0.724371,-1.726735,0.239119
0.282149,-1.264462,0.104046
-0.108636,-0.988686,0.208853
-0.579535,-0.306462,0.5048600000000001
-1.194277,0.561995,0.706689
-1.662623,1.893591,0.8459209999999999
-1.264533,2.031216,0.716066
-0.009955,1.268386,0.451273
0.591044,0.413774,-0.003837
0.154967,-0.790168,0.152756
-0.043442,-1.3557,0.292032
-0.112836,-1.360805,0.29689499999999996
-0.721909,0.161073,0.126184
-1.779764,4.1389190000000005,-0.048672
0.72954,0.94095,-0.622046
1.7992830000000002,0.12335399999999999,-0.883786
-0.224399,2.3811430000000002,-0.57928
-1.138875,2.839244,-0.327745
-0.343101,3.782022,-1.018807
-0.5015,2.681865,-2.014086
-1.672784,2.267714,-3.188236
-0.962249,3.063872,-0.710291
-1.648787,2.583682,0.35375100000000004
-2.22642,1.387961,0.442047
-2.459171,-0.794898,0.67075
-2.014453,-0.248283,0.7853220000000001
-1.885898,0.019958,0.46006899999999995
-1.653778,0.21586799999999998,0.284114
-1.040575,0.6832060000000001,0.098724
-1.126536,1.010484,-0.15226
-1.08819,1.247634,-0.615905
-0.73028,0.982758,-0.75407
-1.077622,0.976951,-0.865448
-0.913554,0.37268,-0.942576
-0.569516,0.169497,-0.779679
-0.404495,0.22177399999999997,-0.410057
-0.360396,-0.191525,-0.189165
-0.356621,-0.472926,0.115665
0.077194,-0.313525,0.369523
0.657275,-1.270279,0.43355299999999997
0.74458,-2.73947,0.66785
1.202869,-3.700304,0.525936
1.789916,-3.583498,0.111144
2.425745,-1.793515,0.012878
2.6025110000000002,-1.497458,0.14833
2.4166119999999998,-1.261719,-0.034869
2.585113,-0.763286,-0.949797
2.936692,-0.214723,-1.240737
3.028978,-0.646912,-0.600742
2.1574139999999997,-2.31285,-0.1507
1.996182,-2.936793,0.44397299999999995
1.228636,-2.808163,0.909532
0.670411,-2.739489,1.268741
0.5677760000000001,-2.78092,0.796991
0.5946819999999999,-2.286814,0.287004
0.18752,-1.500236,0.27247
-0.113446,-0.872448,0.447956
-0.577769,-0.010891,0.646571
-1.158253,1.032508,0.7597520000000001
-1.548677,1.7435080000000003,0.982576
-1.084033,0.847223,0.677186
-0.632863,0.788143,0.409085
0.570163,-0.443668,-0.012495
0.480333,0.093214,0.335498
0.06968,-0.469398,0.461537
-0.314543,-0.539279,0.421555
-0.95336,1.592459,-0.11975
1.6431330000000002,0.335966,-0.106412
1.196748,0.662647,-0.162292
-0.51206,1.331583,-0.530803
-0.640243,4.042397,-0.873798
-0.155523,4.810336,-2.326315
-1.18832,3.733886,-3.164294
-1.22612,3.432203,-1.216803
-1.087558,3.351729,0.403692
-1.893339,1.4439549999999999,-0.26179
-2.038589,0.57071,0.325837
-2.234404,-0.262635,0.57016
-2.009702,0.33005300000000004,0.543196
-1.926142,0.174101,0.310039
-1.723092,-0.357645,0.177543
-0.970159,0.31713600000000003,0.208643
-1.164749,1.662029,-0.017698
-1.062019,1.4115520000000001,-0.338194
-0.607202,1.009309,-0.573784
-1.119672,0.975642,-0.767464
-1.508137,0.623681,-0.858388
-0.844349,-0.116592,-0.924374
-0.259814,0.078618,-0.698351
0.018930000000000002,0.5458069999999999,-0.291078
0.03868,0.49657700000000005,0.014634000000000001
-0.022924,-0.200667,0.20630900000000002
0.29286100000000004,-0.188936,0.461668
0.773207,-1.859641,0.399866
1.281023,-3.203049,0.250243
1.778786,-3.984711,0.288904
1.966595,-2.583338,0.25851
2.343385,-1.395647,0.221164
2.621396,-1.711912,0.482021
2.587215,-1.43099,0.057338
2.5458689999999997,-0.839226,-0.838879
2.779423,-0.823254,-1.039162
2.835991,-0.912337,-0.656229
2.056316,-2.624094,-0.282399
1.454127,-3.797028,0.787392
1.260774,-2.775266,0.9139870000000001
1.064738,-2.832808,0.555906
0.836309,-2.83764,0.098185
0.30714400000000003,-1.953472,0.027126
-0.141389,-1.246958,0.356373
-0.429539,-0.591616,0.556483
-0.844012,0.537722,0.613029
-1.386524,1.834071,0.839383
-1.889942,2.213565,0.945407
-1.325173,0.8574809999999999,0.453298
0.035033999999999996,-0.08608,0.005741
0.923343,-0.46703,0.196168
0.175413,-0.436774,0.470779
-0.14346,-1.446145,0.619397
-1.068587,1.439448,0.681876
-1.28186,4.5049470000000005,0.159439
2.878487,-2.486847,-1.482855
0.960591,1.023112,-1.387518
-0.997775,2.0096130000000003,-0.504086
-1.21402,3.986221,-0.979216
-0.963287,3.9998910000000003,-1.683576
-1.201801,3.7221949999999997,-1.829092
-1.097035,3.61913,0.40756
-1.711529,1.890281,-0.147856
-2.006528,0.666021,0.172119
-2.072296,-0.174243,0.43551899999999993
-2.223599,-0.123676,0.441875
-2.063845,-0.523308,0.342022
-1.515385,0.016703,0.153949
-0.839276,1.112744,0.132698
-0.836585,1.8131680000000001,-0.003845
-1.197101,1.722086,-0.356623
-0.900781,0.904056,-0.63872
-1.117253,0.773338,-0.794957
-1.279939,0.6249,-0.829018
-0.578225,0.104644,-0.804222
-0.213184,0.557525,-0.622791
-0.411708,0.29639899999999997,-0.151689
-0.322671,-0.080867,0.076947
-0.055146,0.14067000000000002,0.121261
0.218967,-0.145543,0.32970900000000003
0.474342,-1.416512,0.398283
1.040281,-2.708738,0.185975
1.8036729999999999,-3.632459,0.088874
2.135355,-3.1394,0.374706
1.981675,-2.132562,0.20356300000000002
2.26399,-2.197568,0.23125500000000002
2.416026,-1.831788,0.002181
2.725819,-0.498531,-0.415038
2.912959,-0.12543,-0.374685
2.682776,-0.374573,-0.208263
2.0224759999999997,-1.601236,-0.036115
1.394418,-3.334525,0.528945
1.144266,-4.109043,1.293037
0.743926,-4.256312,1.4389129999999999
0.31619,-3.607974,1.114627
0.045271,-2.729005,0.787937
-0.242184,-1.68918,0.7418680000000001
-0.430547,-0.68684,0.926207
-0.59983,0.43935100000000005,1.023994
-0.853831,1.6532950000000002,0.8294530000000001
-1.43163,2.212516,0.8097449999999999
-1.400525,1.487999,0.28318899999999997
-1.064748,0.448176,0.020880000000000003
0.203216,-0.824197,-0.170527
1.330211,-0.140259,0.44215
0.25335599999999997,0.010745000000000001,0.908726
-0.72638,-0.565349,0.6377010000000001
-1.335491,2.354136,0.209894
0.709414,-0.515811,-0.206911
1.578449,-0.501328,-0.319432
-0.109298,2.651068,-0.51579
-0.696181,4.007269,-0.565423
-0.523972,1.825967,-2.140257
-2.239044,0.472803,-2.185755
-1.165551,2.76505,-0.398331
-1.360563,2.565728,0.065239
-1.911744,1.057676,-0.350081
-1.520764,1.918079,-0.071783
-1.444645,2.1145400000000003,0.28207899999999997
-1.634243,0.771836,0.294225
-2.049858,-0.581608,0.257805
-1.765377,-0.694448,-0.008187
